classifier,date,text,type
0,Sun May 31 02:09:42 PDT 2009,@AgesTheGreat awwww [hands you a Whopper] it gon be otay! ,test
0,Sun May 31 03:39:56 PDT 2009,"Taken at the London Clothes Show 09.   Awesome, got so muchh stuff  Inc. the top im wearing thurr. http://tinyurl.com/mpc3d9",test
0,Sun May 31 04:02:08 PDT 2009,@tisonfire because it's good music. Thats why. This is the sound of poker flat. ,test
0,Sun May 31 04:14:55 PDT 2009,"Not going to play #spymaster http://playspymaster.com/ because i donot want  to assassinate anybody!  Rest of you, keep assasinating! ",test
0,Sun May 31 05:39:09 PDT 2009,@FoneArena am enjoying that palm pr� ringtone ,test
0,Sun May 31 07:36:18 PDT 2009,@ElisaAlvarado good morning ,test
0,Sun May 31 08:31:11 PDT 2009,@wondrous_as_u  You to Jan! Happy sunday!! ,test
0,Sun May 31 10:31:40 PDT 2009,Recording some songs....so fun ,test
0,Sun May 31 11:07:49 PDT 2009,@reba Especially on Sunday known as the day of rest.You're a busy girl you deserve it. ,test
0,Sun May 31 11:15:43 PDT 2009,About to start drivin to Houston...my home town  good to go back and visit,test
0,Sun May 31 12:00:11 PDT 2009,I love my bf but I think im about to smother him with this pillow  I think that'd wake him up -_-,test
0,Sun May 31 12:38:25 PDT 2009,@luluchandie85 till summet holidays.. like 6 months :S till winter holidays like 1 month ,test
0,Sun May 31 14:04:55 PDT 2009,"@Violetlilly Uh, they always seem pretty miserable when I walk in! ",test
0,Sun May 31 14:39:24 PDT 2009,"A 9th grade (LOSER) guy is trying to make me forgive him. He's a, BITCH.    I enjoy other peoples pain. I don't think that's good :O jkjk!",test
0,Sun May 31 15:03:49 PDT 2009,@mileycyrus i'll play against you and pwn you. yeeee. btw i voted for you ,test
0,Sun May 31 15:49:45 PDT 2009,@ddlovato come back to Brazil with your new album! we miss you and i can't wait to hear it!   ,test
0,Sun May 31 15:57:54 PDT 2009,"@Crossbow15 Heh, I have Sky at Uni (and Virgin/Telewest at home) , both are fine ",test
0,Sun May 31 17:38:06 PDT 2009,Is completely relaxed ,test
0,Sun May 31 18:38:45 PDT 2009,@sexybbwlily yeah justice is just a cool chick ,test
0,Sun May 31 19:15:11 PDT 2009,"@GimliGlider thank you! I just had to start her with 1 new, 1 old and it already sounded sweet  Soon done! 2morrow back to plane building",test
0,Sun May 31 23:25:26 PDT 2009,Is going to hook some people up with ringtones?  hahaha..,test
0,Sun May 31 23:53:47 PDT 2009,"@TamStyles lol... Yes, u can check out the site to find some really good style advice! But w/e u need, I'm here to help!! ",test
0,Mon Jun 01 00:53:36 PDT 2009,"It's so peaceful right now...don't wanna go to bed, but my eyes fail me.  Hoping for happy dreams.  G'night Twitterville. ",test
0,Mon Jun 01 01:48:33 PDT 2009,is exhausted and is going to dinner with his mom and family cuz its her birthday ,test
0,Mon Jun 01 02:40:32 PDT 2009,Yay we get PPP before the US ,test
0,Mon Jun 01 02:44:11 PDT 2009,Calvin rocks  http://images.ucomics.com/comics/ch/2009/ch090601.gif,test
0,Mon Jun 01 04:29:28 PDT 2009,Oh how I love the rain  who wants to dance with me?!?,test
0,Mon Jun 01 05:03:34 PDT 2009,@acraftymom ,test
0,Mon Jun 01 05:07:41 PDT 2009,"Staring at the door to my work, listening to mars volta, wishing I didn't have to go in!  ",test
0,Mon Jun 01 06:26:17 PDT 2009,@moviegeeks many fish in the sea as the old addage goes ,test
0,Mon Jun 01 06:42:26 PDT 2009,Woody and Buzz art direct the Toy Story 3 teaser  http://bit.ly/2GBze,test
0,Mon Jun 01 07:16:46 PDT 2009,@Rhea_C attempted all the ones i was confident with but i didnt even bother answering some of them lols ,test
0,Mon Jun 01 07:26:41 PDT 2009,@kroqmusic babe + garlic bread + iced honey = yummy ,test
0,Mon Jun 01 07:50:36 PDT 2009,@iluvcuppycakes Good point. My boobs. I am freezing my boobs off. ,test
0,Mon Jun 01 08:59:23 PDT 2009,@Mikeesays I know right!.. He was probably most excited and wanted to experience in the same joy as me! How awesome ,test
0,Mon Jun 01 10:42:36 PDT 2009,"@TradingGoddess Haha, it's understandable, it's only text after all ",test
0,Mon Jun 01 10:50:32 PDT 2009,@marcy718 Thanks for the shoutout Marcy!  ,test
0,Mon Jun 01 12:01:01 PDT 2009,@ahw because I have tues and wed off ,test
0,Mon Jun 01 12:21:17 PDT 2009,just got home from school  it's beautiful out here in nc!,test
0,Mon Jun 01 13:16:00 PDT 2009,"Bringing up old memories, fun ",test
0,Mon Jun 01 13:30:09 PDT 2009,"omg, I just found my old vid of monty python's life of brian. it's brilliant, I just can't get enough stan today ",test
0,Mon Jun 01 14:16:43 PDT 2009,"@Pepperfire - OMG - S.M.A.R.T. - that was our perfromance scheme at an old company - truth is, all employees hated it ",test
0,Mon Jun 01 14:25:04 PDT 2009,just got bac from dance yo  now i'm going to chat up with my besterz!,test
0,Mon Jun 01 14:45:08 PDT 2009,still reading twilight..so far its really good ,test
0,Mon Jun 01 15:27:22 PDT 2009,"Yum, popcorn and Sparkling Cider with my twin. ",test
0,Mon Jun 01 17:36:02 PDT 2009,@ajane that is a good thing. ,test
0,Mon Jun 01 18:34:26 PDT 2009,"painted my nails , now my toes, then john and kaaate ",test
0,Mon Jun 01 20:36:56 PDT 2009,Excited about New Moon! Didn't like the first Twilight! It SUCKED compared to the book! New Moon looks a hella lot better! ,test
0,Mon Jun 01 21:07:01 PDT 2009,@x_StellaHudgens  i believe that ur real but u should post proof cuz there are alot of &quot;stella hudgens&quot; out there  mabey thats why u are,test
0,Mon Jun 01 21:27:08 PDT 2009,"@gnomenapper take a minute, I'm putting your post into a notepad version you should be able to cut and paste and have work ",test
0,Mon Jun 01 21:29:02 PDT 2009,"wants to be friend with Carla Carstens, she's rockstar for creating a fabulous website &quot;free fashion internships&quot; ",test
0,Mon Jun 01 22:23:38 PDT 2009,"@soniasimone Thanks for the cheer, and three cheers right back atcha and @IttyBiz for giving us this fantastic course! ",test
0,Mon Jun 01 22:45:49 PDT 2009,"@thedailysurvey hello louie d and christi...voting for my top 3 songs... Back in Time, Shattered, Boom Boom Pow..thanks! ",test
0,Mon Jun 01 23:10:12 PDT 2009,@BrokenRebel Good  I'll hold you to that ,test
0,Mon Jun 01 23:50:48 PDT 2009,@runefo wow... respekt ,test
0,Tue Jun 02 00:00:51 PDT 2009,@elextrix101 It's gonna be a good show. See if you can motivate Pennywise to play Land Down Under. They do a kick ass cover ,test
0,Tue Jun 02 00:20:10 PDT 2009,@EmilyAllanWood yeah i've been using tweetdeck for a month or two now  almost got it right after i started twitting. it's amazing!,test
0,Tue Jun 02 01:00:46 PDT 2009,@followddt ha ha ha isnt that the crazy twilight fan?. well i guess we have something in common ,test
0,Tue Jun 02 01:25:16 PDT 2009,"What's the difference in policies between FiannaFail &amp; FiannaGael? 1 wants FiannaFail out of govt, the other doesn't. Hehe ",test
0,Tue Jun 02 02:11:06 PDT 2009,Have also just discovered the Grateful Dead - thank you Spotify ,test
0,Tue Jun 02 02:12:57 PDT 2009,"@Triptophobia You don't have to feel awful. You're perfect to me the way you are. You look happy and healthy, and that's great.  ILY. ",test
0,Tue Jun 02 03:13:36 PDT 2009,78.5 and counting ,test
0,Tue Jun 02 04:07:36 PDT 2009,"Sleepless, Helpless?.. Playing Guitar Does The Body Good.. ",test
0,Tue Jun 02 04:27:43 PDT 2009,"@Asher_Book You're welcome. You're the best dancer, actor, &amp; singer i've ever seen  What's ur favorite song at the moment?",test
0,Tue Jun 02 04:45:52 PDT 2009,@bevhollis it's day like this...after a 4 day hiatus...that i'm determined to cut the corporate cord   one day!  good morning.,test
0,Tue Jun 02 06:00:00 PDT 2009,thinking positive thoughts today. just a month left till my birthday. is it too early to start celebrating? ,test
0,Tue Jun 02 08:16:54 PDT 2009,Aww man..I really gotta stop staying up so late ,test
0,Tue Jun 02 11:04:10 PDT 2009,@hal3ybug Awww little Fem-squip! And thank you muchly. ,test
0,Tue Jun 02 11:14:00 PDT 2009,@LukeVerge is this supposed to make sense? lmao ,test
0,Tue Jun 02 14:08:38 PDT 2009,Photo: u love my fxckin shoes. straight from NY to FL. thanks to my dad  http://tumblr.com/xcx1xn649,test
0,Tue Jun 02 19:19:25 PDT 2009,@murz13 I am a pure Lakers fan. Hahahh. ,test
0,Tue Jun 02 23:43:24 PDT 2009,If you would like Berry for your game here!  http://bit.ly/12yfzV,test
0,Wed Jun 03 00:50:19 PDT 2009,@mileycyrus http://twitpic.com/64x8j - The most lovely horse!!! And Miley here in general a beauty! ,test
0,Wed Jun 03 01:40:12 PDT 2009,"@UnpokenDegree no worry i got it now, brain just woke up. ill email it shortly ",test
0,Wed Jun 03 02:57:06 PDT 2009,Good morning  Trip today.,test
0,Wed Jun 03 03:31:16 PDT 2009,@Michael_Cera Superbad 2 would be awesome!! crossing my fingers! ,test
0,Wed Jun 03 04:31:48 PDT 2009,I should be twittering more often! From now on you will see many more tweets from me! ,test
0,Wed Jun 03 05:42:21 PDT 2009,@SonjaMToth Heeeyyyy!!! So ready!! Those martini's are calling my name ,test
0,Wed Jun 03 09:01:51 PDT 2009,"@versaamy_x he has nicknames for everyone i love him  i think so aha, someone's freckles. hurley is porky and shannon is sticks. lol.",test
0,Fri Jun 05 09:45:07 PDT 2009,@IGM_CWood Too cute! ,test
0,Fri Jun 05 10:47:22 PDT 2009,"In two weeks time I'll be at Sliverstone, I can't wait to see all my F1 friends at the campsite. ",test
0,Fri Jun 05 12:02:03 PDT 2009,just got home from school. tonight should be fun  so happy its the weekend.,test
0,Fri Jun 05 13:47:02 PDT 2009,Took the train 2 da Bx ..got my shape up Looking FRESHH ,test
0,Fri Jun 05 16:07:53 PDT 2009,I'm staying home tonight with yall ,test
0,Fri Jun 05 16:26:47 PDT 2009,@Ebnikki87 thanks mamm I will ,test
0,Fri Jun 05 16:59:13 PDT 2009,@nwchptr4me  Holy! I dont know how you do it girl but you sure get around lol! I am done for the day so heading home:/ might b back.,test
0,Fri Jun 05 18:59:51 PDT 2009,ahh night facebook/twitter  tonight was funny ='),test
0,Fri Jun 05 19:04:13 PDT 2009,&quot;Not everybody has to go college. Pizzas don't deliver themselves&quot; haha ,test
0,Fri Jun 05 19:30:00 PDT 2009,@andrew_burke Awe thanks! Oh but I do  no longer a high schooler as if last night! College bound!,test
0,Fri Jun 05 21:13:32 PDT 2009,"Soooo looking forward to tomorrow.  Well, actually, today. =P I need to get some sleep!",test
0,Fri Jun 05 21:40:17 PDT 2009,about to read the host. ,test
0,Fri Jun 05 23:40:54 PDT 2009,@ebassman I did that last night. Kicked what wasn't making me happy to the curb. ,test
0,Fri Jun 05 23:52:44 PDT 2009,Going to see the new Star Trek movie tonight ,test
0,Sat Jun 06 00:31:24 PDT 2009,"@silverage I hate to say it, but I *really* wanted to tweet earlier when it was down. Probably better that it was, just wanted to rant ",test
0,Sat Jun 06 01:09:45 PDT 2009,Dreading going up town again this weekend. I'll play some FFVII first! ,test
0,Sat Jun 06 01:45:09 PDT 2009,@bllix thanks for the follow!  ,test
0,Sat Jun 06 03:49:52 PDT 2009,"that was fuckin awesome i wanna on air agaaaaain, one day ",test
0,Sat Jun 06 05:09:03 PDT 2009,yesss! ASC confirmed that Assumption College will suspend classes until June 15! yahoooo!! ,test
0,Sat Jun 06 06:57:41 PDT 2009,@michaelsheen Was it Port Talbot that had a little earthquake last night?...or did I dream that ,test
0,Sat Jun 06 08:18:48 PDT 2009,what's on my mind: FEVER by michael buble &gt;&gt;&gt;awesome!!!&gt; ,test
0,Sat Jun 06 08:22:37 PDT 2009,i will take my cover of Not Alone by Mcfly out in some minuttes  xx,test
0,Sat Jun 06 08:40:32 PDT 2009,Im reading angels and demons ,test
0,Sat Jun 06 08:51:16 PDT 2009,Pass the parcel! BOOM BOOM CLAP. BOOM DE CLAP DE CLAP. ,test
0,Sat Jun 06 08:54:24 PDT 2009,on with my day  ,test
0,Sat Jun 06 09:56:08 PDT 2009,Our bodies ache for more sleep but I think we've had enough.  we have the whole day ,test
0,Sat Jun 06 11:01:30 PDT 2009,"@Iristwinnie thanks mate. (: waha, and of course i know you're the best in english! ",test
0,Sat Jun 06 11:07:29 PDT 2009,"@anne_tai : You were listed among suitable targets, but I spared you. ",test
0,Sat Jun 06 11:23:45 PDT 2009,MU HA HA HA HA.... My DAMN worked .... ,test
0,Sat Jun 06 12:30:29 PDT 2009,"Coin3D is an OpenGL based, retained mode 3D graphics rendering library. It is implemented in C++ in Visual Basic. --&gt; My summer so far! ",test
0,Sat Jun 06 13:39:04 PDT 2009,@mattdavey2 Was i meant 2 say contents??? ,test
0,Sat Jun 06 17:33:27 PDT 2009,@mariliazevedo red wineee ,test
0,Sat Jun 06 17:51:30 PDT 2009,Big up Romainian massive!!! Wicked vibes! Hotel - airplane - home ,test
0,Sat Jun 06 18:27:52 PDT 2009,getting packed still...   wow this is an all-day process   ,test
0,Sat Jun 06 18:31:54 PDT 2009,"@GoGettaz Look who decided to join us! Welcome to 2009, Mista Ford ",test
0,Sat Jun 06 18:43:57 PDT 2009,i can´t wait 4 sims 3 expansions!!!!  ,test
0,Sat Jun 06 18:50:05 PDT 2009,@Goofy748 i followed youu please follow me ,test
0,Sat Jun 06 19:12:31 PDT 2009,Turnin my swag on and hangin out with mc and my boys ,test
0,Sat Jun 06 19:16:38 PDT 2009,Graduation tomorrow!  at 1  text me&lt;3,test
0,Sat Jun 06 19:56:46 PDT 2009,Dont miss church 2mrw 4 anything in the world! U dont know what God has planned just 4 U! Come expecting ,test
0,Sat Jun 06 21:12:50 PDT 2009,is enjoying me some Nevershoutnever ,test
0,Sat Jun 06 22:25:32 PDT 2009,new week  at work ,test
0,Sat Jun 06 22:29:13 PDT 2009,just got home. i had a greatt dayy  i got my nails did yoo!,test
0,Sat Jun 06 22:37:04 PDT 2009,@officialjman LMFAO thats like the best videos ever I love it   HAHAHAH! ,test
0,Sat Jun 06 22:43:18 PDT 2009,"@Stardust34 Tomorrow? They r laughing at me now lol,but i don't care i'm doin me and having fun!   ",test
0,Sat Jun 06 23:09:15 PDT 2009,I am shutting me eyes. . . goodnight tweeps. Sweet dreams--especially to @vmarinelliRVA whose puppy is REALLY home. Amen. ,test
0,Sun Jun 07 00:29:58 PDT 2009,@simplysynful Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip ,test
0,Sun Jun 07 01:13:51 PDT 2009,@charmaineee go rob someone ,test
0,Sun Jun 07 02:38:27 PDT 2009,@Grieboski good luck with negotiating a good price  it took us some tries before we understood how it worked (my wife and i mean).,test
0,Sun Jun 07 03:06:11 PDT 2009,is possible. I need LOADS of suggestions to keep me going a while  Thank you!,test
0,Sun Jun 07 03:12:27 PDT 2009,@twolimes thanks bro appriciate it ,test
0,Sun Jun 07 04:38:07 PDT 2009,"Afternoon folks, how are we all ? just got home from my sisters, actually feeling not to bad for all the beer I drank last night. ",test
0,Sun Jun 07 04:58:42 PDT 2009,is really good at making Betty Crocker triple choc muffins. ,test
0,Sun Jun 07 05:00:51 PDT 2009,The 'Good Doctor&quot; Z and I have had a wonderful time in London....Great business opportunities - Great Country - Great People ,test
0,Sun Jun 07 06:37:11 PDT 2009,"@Libbyextra we are here just in time to get cut off, very quiet now bliss ",test
0,Sun Jun 07 06:49:26 PDT 2009,"@iamalyson Actually I'm not very feminine at all! More like geeky! haha, so, no... not clothes. Something techy.  You? Any business plans?",test
0,Sun Jun 07 07:23:36 PDT 2009,@missjeffreestar so r u so ready for warped tour ,test
0,Sun Jun 07 09:17:01 PDT 2009,@k_koehler I wouldn't recommend it. My time probably would have been better spent writing. Or not. ,test
0,Sun Jun 07 10:07:32 PDT 2009,My birthday is in 17 days!!!  About to listen to some music. ,test
0,Sun Jun 07 10:36:04 PDT 2009,ooo my dad bought ice lollies ,test
0,Sun Jun 07 10:42:32 PDT 2009,"@AngelIbarra hope the London show is awesome  manchester was fucking amazing, thank you  x",test
0,Sun Jun 07 11:49:35 PDT 2009,"hmm bbq again ,.  good start to June ...  lets hope its a cracking summer .. Will i ever get my  garden green ",test
0,Sun Jun 07 12:18:21 PDT 2009,IDK About the cheese fries but the roast beef was on point! ,test
0,Sun Jun 07 12:58:53 PDT 2009,I'm clean! ,test
0,Sun Jun 07 13:00:54 PDT 2009,eating infront of the tv ,test
0,Sun Jun 07 14:17:02 PDT 2009,@thespokenword of course ,test
0,Sun Jun 07 14:51:02 PDT 2009,In The Rig nightclub in Aberdeen having a few drinks ,test
0,Sun Jun 07 15:15:51 PDT 2009,needs to Tweet more! ,test
0,Sun Jun 07 15:44:25 PDT 2009,taking a break from studying and watching disney of course  i wanna go to new york fridayyyyy!!!!! crossing my fingers,test
0,Sun Jun 07 16:12:47 PDT 2009,Yei! my trouble is Over! my Htc is working again! ,test
0,Sun Jun 07 17:34:06 PDT 2009,my sister just moved out. i have my daddy and step-mom now. ,test
0,Sun Jun 07 17:34:11 PDT 2009,"@LyanaEvrilow It's amusing  They have a thing where you set 5 traits, and they give you 5 options for Lifetime Goals..",test
0,Sun Jun 07 20:08:54 PDT 2009,Lakers win...Kobe is such a beast I swear....Lebron is still the GOAT   ....Magic played a good game though bad calls saved the Lakers ass,test
0,Sun Jun 07 20:43:53 PDT 2009,@cherubellum yeah pj days are where it's at ,test
0,Sun Jun 14 22:59:45 PDT 2009,i'm out of here. bye everyone! ,test
0,Sun Jun 14 23:09:43 PDT 2009,I love the hannah montana movie so much ,test
0,Sun Jun 14 23:19:58 PDT 2009,toy dragon battling 2 rubber duckies over a pail of sand on beach. thats my new pet society themed room. ,test
0,Sun Jun 14 23:32:08 PDT 2009,@Eric_John If I was still there I would have helped you with that ,test
0,Mon Jun 15 00:10:29 PDT 2009,How are you my #interiordesign people?  We're planing on adding blog to our website soon!,test
0,Mon Jun 15 02:33:08 PDT 2009,@annawillcock Would love to do that. We will make it one day ,test
0,Mon Jun 15 02:47:52 PDT 2009,"maybe i'll always love you BUT, SORRY i can be HAPPY without you ",test
0,Mon Jun 15 04:40:36 PDT 2009,"@LukeLum It really, truly is  #gnw",test
0,Mon Jun 15 05:12:53 PDT 2009,Stuck listening to 80's soft rock radio.  Find myself singing to way too many songs  LOL!,test
0,Mon Jun 15 07:01:42 PDT 2009,is thinking what a b-e-a-u-tifull day ,test
0,Mon Jun 15 07:17:37 PDT 2009,@RealHughJackman I watched Australia last night and cried.... such a beautiful movie... Congrats! You did a terrific job!!  xoxo,test
0,Mon Jun 15 07:36:03 PDT 2009,"@outlandishcast indeed this is all true, such a conflicting situation, it's so easy to not look for a job and just log on ",test
0,Mon Jun 15 08:54:53 PDT 2009,@lilianchris Can you translate into english? I don't understand.... ,test
0,Mon Jun 15 09:25:53 PDT 2009,A.M shift 'dis week for News 10 ,test
0,Mon Jun 15 09:32:02 PDT 2009,Hospital time ,test
0,Mon Jun 15 10:00:45 PDT 2009,"Looking at taking the family to Disneyworld this Summer.  Any suggestions, advice or donations is greatly welcomed.  ",test
0,Mon Jun 15 10:19:03 PDT 2009,"Attention all TX friends, the BF will be in San Antonio for a work Conference all week. Keep an eye on him for me.  xoxo.",test
0,Mon Jun 15 11:16:01 PDT 2009,@joyceauteri Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip ,test
0,Mon Jun 15 11:18:04 PDT 2009,ahh i just ADORE polite handsome men in the elevator    makes my heart tingle ,test
0,Mon Jun 15 14:06:42 PDT 2009,"agh. i feel bad for @pnkawonk, i just keep harassing herr. sorry 'bout that ",test
0,Mon Jun 15 14:13:00 PDT 2009,grabbed a quick bite to eat with @TsolairVictoria hooking up later tonight to blow some trees ,test
0,Mon Jun 15 16:00:40 PDT 2009,@LVeeMD yup  Fall '09,test
0,Mon Jun 15 16:36:59 PDT 2009,http://twitpic.com/7i5uu - At bloomingdales. Spending time w/ my grandmama ,test
0,Mon Jun 15 17:05:11 PDT 2009,@dwsrosec the cruise seems like a lifetime away.  great memories tho that will never fade.,test
0,Mon Jun 15 17:11:19 PDT 2009,@DrCSaroyan You will?? ,test
0,Mon Jun 15 18:13:57 PDT 2009,@AETelevision Get a twitter just for Obsessed . It's my new favorite show ,test
0,Mon Jun 15 18:50:18 PDT 2009,&quot;Your expectation is the seed for your manifestation.&quot; - sneak peak quote from next issue of Miracle Times..... coming out soon! ,test
0,Mon Jun 15 18:52:05 PDT 2009,@hellcatinheels right? I think so ,test
0,Mon Jun 15 19:08:30 PDT 2009,i am a workout fiend!    hope that weather.com is wrong and that the storms steer clear...,test
0,Mon Jun 15 19:14:31 PDT 2009,@KylieWhite john can come clean my house too ,test
0,Mon Jun 15 19:32:35 PDT 2009,@NathalieCA aw that is so sweet! I wish i had a brother like that ,test
0,Mon Jun 15 20:28:49 PDT 2009,fallinq` asleep w| Day26 in my ear  NIGHT TWITTER BUGS !,test
0,Mon Jun 15 20:45:00 PDT 2009,@redjuiicy is IP invited ,test
0,Mon Jun 15 21:15:32 PDT 2009,"@Loveisforyou sometimes customs, alot is the site you order from. Not many like to ship up here. @GADbaby has a good price   #clothdiapers",test
0,Mon Jun 15 21:49:33 PDT 2009,"@benandwine 30 bucks all up, my friend! Needless to say, doesn't usually involve noice wines ",test
0,Mon Jun 15 22:21:24 PDT 2009,Impressive Twitter client library in JS... just don't use it on a public site   http://bit.ly/UBtAj,test
0,Mon Jun 15 23:34:04 PDT 2009,and georges st pierre and chuck lidell are the SHIT! my favorite MMA peeps ALIVE. forever.  if i could fight MMA I SOOOO would...hehe,test
0,Tue Jun 16 00:58:44 PDT 2009,Looking forward to #publicsphere event. Need to bring lots of thoughts down to 10 minutes ,test
0,Tue Jun 16 01:54:41 PDT 2009,@FAULTMagazine new found glory ,test
0,Tue Jun 16 03:47:18 PDT 2009,Just over 73 hours till the new iPhone ,test
0,Tue Jun 16 04:35:54 PDT 2009,@gregular I suppose you're shocked that I believe that and  you're shocked I even asked the question. ,test
0,Tue Jun 16 04:52:25 PDT 2009,up early in this beautiful day. We're putting Dylan's pool out today ,test
0,Tue Jun 16 05:11:58 PDT 2009,okay.... sunshine wins... great day for a beach session today! ,test
0,Tue Jun 16 05:12:10 PDT 2009,three days &amp; im done school!   excited for the weekend !,test
0,Tue Jun 16 05:38:07 PDT 2009,"Biology going pretty well btw, can concentrate! ",test
0,Tue Jun 16 05:52:36 PDT 2009,@bacigalupe ~Awesome tweets! Totally honored to follow you back! TYVM for following! ,test
0,Tue Jun 16 06:30:34 PDT 2009,"@Jonasbrothers Wow....Lines,Vines and Trying Times=AMAZING!  You guys did one heck of an incredible job on the CD! I absolutely love it ",test
1,Tue Apr 07 06:03:25 PDT 2009,"NIN iPod app looks sick, hope it's free  don't betray me Trent!",test
1,Mon Apr 20 04:17:25 PDT 2009,"@IWCharters This week actually will be kind of rough, b/c two managers are out on vacation &amp; I'm covering for both of them simultaneously ",test
1,Fri May 01 22:09:49 PDT 2009,"@vaxen_var Well, they haven't said they're Wiccan but I'm assuming so -I had to assure my Mum that Wiccans R cool, they're not Satanists ",test
1,Sat May 02 07:20:52 PDT 2009,"Upgraded #ubuntu 8.10 =&gt; 9.04, went smoothly. Minor glitches: Terminal font changed, compiz shortcuts deleted. Firefox still slow ",test
1,Sat May 02 08:07:01 PDT 2009,At worrrkkkk! ,test
1,Mon May 04 06:33:58 PDT 2009,@xxPat mhm :S something happened? again? u got no luck on that stuff do u ?! ,test
1,Sun May 10 01:25:13 PDT 2009,"missing u  ... where r u...hizhiz, u make me so worried, know it!?!...",test
1,Thu May 14 00:20:31 PDT 2009,"was just thinking its too much.. here again, he comes with three more ",test
1,Mon May 18 07:48:06 PDT 2009,Maths went badly. Reckon I've lost too many marks for an A*. Just hoping I've got enough for an A or I won't be able to do it at A level. ,test
1,Fri May 22 00:59:24 PDT 2009,new with twitter. none of my friends have this ,test
1,Fri May 22 03:24:20 PDT 2009,is not ok!still waiting...and starting to cry... ,test
1,Fri May 22 07:36:03 PDT 2009,well another bad night of sleep. Its sucks waking up and him not being there.  I LOVE MY ARMY MAN!,test
1,Tue May 26 23:12:36 PDT 2009,@Datboidr3w he has inspired me not 2 invest in pink panties and mi fav color iz pink ,test
1,Thu May 28 22:31:14 PDT 2009,"@kesoleil It's alright, just felt like you thought I was saying all top guilds are assholes  so I was worried.",test
1,Fri May 29 15:11:25 PDT 2009,@Pettles i know!! i can't believe it  it says on their bleedin song- donnie raps it!! tut,test
1,Fri May 29 23:00:04 PDT 2009,"Tired, and feeling blue again...  but i got my license today and no more debt!!!",test
1,Sat May 30 03:14:20 PDT 2009,is tired ,test
1,Sat May 30 07:42:18 PDT 2009,Pat is still not working.  Any IT jobs out there?? http://tinyurl.com/nsbpsy,test
1,Sat May 30 10:12:50 PDT 2009,I sooo wish I had something to do today ,test
1,Sat May 30 15:07:14 PDT 2009,@crisette LOL! Idk surprisingly I have the whole weekend off. So that means I won't get to see you til next weekend ,test
1,Sat May 30 20:35:40 PDT 2009,i have three cuts on my hand from opening a gatorade bottle. ,test
1,Sat May 30 20:48:30 PDT 2009,@JohnOng so sorry to hear about your kitty.  ,test
1,Sun May 31 09:12:29 PDT 2009,"@barreh wow well done, i was thinking of going today but mum didnt want to go with me  i should start this week tho",test
1,Sun May 31 10:57:10 PDT 2009,Now I just heard that they are going to sing sweet Caroline ,test
1,Sun May 31 11:05:49 PDT 2009,@Autumnrunner my days of running 9 miles are over. shin splints. doc says i need physical therapy!!!! ,test
1,Sun May 31 16:10:37 PDT 2009, what used to be the rainy day fund jar is now a golf tee holder... I'M HUNGRY DAMN IT!,test
1,Sun May 31 17:15:29 PDT 2009,Nike had only xs hydration belts.. Went 2 road runner sports they only had xs &amp;s belts. Sorry for not being a 25-28 inch waist. I'm 31-32 ,test
1,Mon Jun 01 03:16:05 PDT 2009,::sighs:: School...two more works of this. ,test
1,Mon Jun 01 04:38:14 PDT 2009,I have an excruciating headache and it wont go away ,test
1,Mon Jun 01 04:53:20 PDT 2009,"@louise__ Atleast your going, i fucking wish i was ",test
1,Mon Jun 01 05:49:42 PDT 2009,sore sore throat. wish i had someone to make me soup ,test
1,Mon Jun 01 06:26:52 PDT 2009,@asheleybg I've called you earlier than that before... why didn't you answer last night? I really needed you. ,test
1,Mon Jun 01 09:37:59 PDT 2009,First day at Cisco...no more free sodas soon ,test
1,Mon Jun 01 10:07:35 PDT 2009,Was out the back shredding and playing Lamb Of God on my guitar when i decided my amp was too small and quiet  I LIKE FUCKIN' LOUD AMPS!,test
1,Mon Jun 01 10:45:45 PDT 2009,@maura_shycat I would adopt one! (if it was friendly) that is sad ,test
1,Mon Jun 01 13:15:37 PDT 2009,@yeahxitscory me toooo. my picture won't upload. ,test
1,Mon Jun 01 18:10:15 PDT 2009,I had a bad day plus MILLIONS of homework ,test
1,Mon Jun 01 20:49:47 PDT 2009,"Finally, I have the net back. Server probs had me offline for a few KEY hours. &gt; I didn't do any of the fun things I had planned.  LAME",test
1,Mon Jun 01 21:58:43 PDT 2009,losing more weight  what the fuckkkkk.,test
1,Tue Jun 02 03:50:26 PDT 2009,@MissWall well im just about to go to bed  so not  that sunny here lol got any plans 4 2day?,test
1,Tue Jun 02 06:59:05 PDT 2009,Phone is backed up with texts. Might not get them if you send them  stupid technology. Lol,test
1,Tue Jun 02 20:59:02 PDT 2009,i got on the wrong carriage. There's a dude on the other one doing awesome yoyo tricks. But i cant really see them from here ,test
1,Tue Jun 02 22:23:57 PDT 2009,@seanellis I just got the joke 1 minute late ,test
1,Tue Jun 02 22:53:08 PDT 2009,can't afford a sick day of work but she doesn't feel very good right now. ,test
1,Wed Jun 03 02:05:31 PDT 2009,people constantly dissapoint and anger me ,test
1,Wed Jun 03 02:18:22 PDT 2009,Still Feels Shitty  Sucks .. But Has To Go To Work Today !!,test
1,Wed Jun 03 06:49:16 PDT 2009,@chermayneugenia wow he let u cut his hair. hehe...that's nice! yenshan would never let me touch his hair ,test
